improve_chem_id	canSMILES
Drug_730	Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1
Drug_731	CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
Drug_732	CN(CCO)C1CCN(c2ccc(Nc3ncc4c5ccnc(F)c5n(C5CCCC5)c4n3)nc2)CC1
Drug_733	Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
Drug_734	c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1
Drug_735	O=C(O)c1c2c(cc3c(O)c4ccccc4nc13)CCCC2
Drug_736	CC(=NNC(=S)N1CCC1)c1ccccn1
Drug_737	O=C(O)[C@@H]1CCCN1Cc1cc2cc3c(cc2c2cc(OCc4ccccc4)ccc12)OCO3
Drug_738	Oc1nc(C2CCCN2)nc2c1oc1ccc(Cl)cc12
Drug_739	CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1
Drug_74	Cc1c([N+](=O)[O-])ccc2c(NCCCN(C)C)ccnc12
Drug_740	Cc1ccc(S(=O)(=O)N2CCCCC2CCO)cc1
Drug_741	CC1(C)CN=C(N2CCN(c3ncnc4sc5c(c34)CCCC5)CC2)S1
Drug_742	NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
Drug_743	Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12
Drug_744	Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12
Drug_745	O=C(Nc1cccc(Nc2ncc(Br)c(NCCc3c[nH]cn3)n2)c1)N1CCCC1
Drug_746	O=C(C=Cc1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
Drug_747	CN(C(=O)COC(=O)/C=C/c1cccc([N+](=O)[O-])c1)C1CCS(=O)(=O)C1
Drug_748	Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](CN2CCCC2)C1
Drug_749	Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCC2)C1
Drug_75	CCCCCCCCCCCCCC[n+]1ccc(C(N)=O)cc1
Drug_750	Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1
Drug_751	O=C(Nc1ccc(Nc2nccc(Nc3cc(C4CCCC4)[nH]n3)n2)cc1)Nc1cccc(C(F)(F)F)c1
Drug_752	NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1
Drug_753	Cc1cc([N+](=O)[O-])c(NS(=O)(=O)c2cccc(C(=O)O)c2)cc1-c1cccnc1
Drug_754	N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1
Drug_755	CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12
Drug_756	CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
Drug_757	O=C1/C(=C/c2cccs2)CCC/C1=C\c1cccs1
Drug_758	Nc1ccc(-c2cccs2)cc1NC(=O)C1=CCCC1
Drug_759	CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
Drug_76	COC(=O)CNC(=O)C(=O)OC
Drug_760	N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1
Drug_761	CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(NS(=O)(=O)c5ccccc5)c4)[nH]n3)cc2)CC1
Drug_762	CCN(CCCl)c1cc(CN(C)C)cc(NC(=O)c2ccc(C(=O)Nc3cccc(CN(C)C)c3)cc2)c1
Drug_763	Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1
Drug_764	Nc1nc(Nc2ccc3c(c2)CCC(N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2
Drug_765	O=[P@@]1(NCCCl)OCCCN1CCCl
Drug_766	Cc1cnc(CNC(=O)c2c(=O)c3ccc(N4CCCN(C)CC4)nc3n3c2sc2ccccc23)cn1
Drug_767	CCN(CC)c1ccc(C2Nc3ccc4ccccc4c3C3=C2C(=O)CCC3)cc1
Drug_768	CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
Drug_769	O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F
Drug_77	CN(C)N=Nc1[nH]cnc1C(N)=O
Drug_770	O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1
Drug_771	O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1
Drug_772	C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
Drug_773	Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc3c2cnn3C2CCCC2)c(O)n1
Drug_774	Nc1cccc(S(=O)(=O)N2CCCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)c1
Drug_775	CCOC(=O)c1ccc(N2NC(=O)C(=Cc3ccc([N+](=O)[O-])o3)C2=O)cc1
Drug_776	Cc1cc(C(C)(C)C)c(OCCCN2CCOCC2)c(C(C)(C)C)c1
Drug_777	C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1
Drug_778	C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1
Drug_779	C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)OCC/1
Drug_78	Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
Drug_780	CC1CC2C(=O)NC(=O)C2c2[nH]c3ccccc3c21
Drug_781	NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)NC1CCCNC1
Drug_782	Cn1ccc(S(=O)(=O)N2CCC[C@H](Nc3nccc(-c4c(-c5cccc(O)c5)nc5occn45)n3)C2)n1
Drug_783	NCCOc1cc(C(=O)Nc2cc(OCCN)c3ccccc3n2)nc(C(=O)Nc2cc(OCCN)c3ccccc3n2)c1
Drug_784	Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
Drug_785	NCc1ccc(OCCCc2sc(-c3ccc4c(c3)C(=NNc3nc5ccccc5s3)CCC4)nc2C(=O)O)cc1
Drug_786	c1ccc(-c2nn3c(c2-c2ccnc4cc(OCCN5CCOCC5)ccc24)CCC3)nc1
Drug_787	Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1
Drug_788	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
Drug_789	COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
Drug_79	CC(=O)N[C@H]1C[C@@H](C(=O)Nc2cc(-c3ccc(F)cc3)ccc2N)C1
Drug_790	NC1(c2ccc(-c3nc4ccn5c(O)nnc5c4cc3-c3ccccc3)cc2)CCC1
Drug_791	NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1
Drug_792	O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1
Drug_793	COC(=O)C12CCC(C)(C)CC1C1C(=O)C=C3C4(C)C=C(C#N)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2
Drug_794	O=S(=O)(c1ccc(-c2cnc(C3CC3)o2)cc1)N1CCCc2ccccc21
Drug_795	CC=C(C)C(=O)O[C@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@H](OC(=O)CCC)[C@@]1(O)[C@H]2OC(=O)[C@@]1(C)O
Drug_796	CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C=C(C=O)C[C@@H]32)C1
Drug_797	OCC1OC(n2cnc3c2NC=NC[C@H]3O)CC1O
Drug_798	CC(=O)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1
Drug_799	CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCCNC3)c21
Drug_8	O=C(NO)c1ccncc1
Drug_80	COC1CCC(N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1
Drug_800	Cc1cc(-c2ccc[nH]2)on1
Drug_801	Cc1cc(CS(=O)(=O)c2ccccc2)cc(OCc2ccc(CN3CCC[C@@H]3CO)cc2)c1
Drug_802	Cc1[nH]c(C=C2C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCCC1CN1CCCC1
Drug_803	c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1
Drug_804	CN1CCc2cc3c(cc2C1O)OCO3
Drug_805	CC(C)(C)NS(=O)(=O)c1cncc(-c2cc(F)c3nc(N)nn3c2)c1
Drug_806	Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(C)cc3)c3ccccc32)cc1
Drug_807	CC(=O)N1c2ccc(-c3ccc(C(=O)O)cc3)cc2[C@H](Nc2ccc(Cl)cc2)C[C@@H]1C
Drug_808	CCOc1ccccc1C1CC(=O)Nc2cc3c(cc21)OCO3
Drug_809	C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21
Drug_81	CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1
Drug_810	FC(F)(F)c1ccc(Nc2nc(-c3c(C(F)(F)F)nc4ccccn34)cs2)cc1
Drug_811	CCOc1ccccc1N/N=C1/C(=O)N(c2nc(-c3ccccc3)cs2)N=C1C
Drug_812	Cc1c(-c2ccccc2)nn2cc(-c3ccccc3)nnc12
Drug_813	Cc1ccc(S(=O)(=O)N2CC(CCN)c3ccccc32)cc1
Drug_814	Cc1cc(-c2ccccc2)nc(Nc2cc3ccccc3[nH]2)n1
Drug_815	NC1=NC(=O)C(=Cc2ccc(O)cc2)S1
Drug_816	CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC
Drug_817	Cc1ccc2[nH]c(CN(CCN(Cc3nc4cc(C)ccc4[nH]3)Cc3nc4cc(C)ccc4[nH]3)Cc3nc4cc(C)ccc4[nH]3)nc2c1
Drug_818	CC1=NN(c2nc(-c3ccccc3)cs2)C(=O)/C1=N/Nc1ccccc1C(=O)O
Drug_819	O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1
Drug_82	CCOc1ccccc1-c1cc(=O)[nH]c2cc3c(cc12)OCO3
Drug_820	O=C1NC(=O)C(=Cc2ccc3nccnc3c2)S1
Drug_821	O=C1NC(=O)C(=Cc2ccc3nccc(-c4ccncc4)c3c2)S1
Drug_822	CCc1ccc(/C=C2/SC(=S)NC2=O)cc1
Drug_823	NC1=NC(=O)/C(=C/c2ccc3ncccc3c2)S1
Drug_824	O=C1NC(=O)/C(=C/c2ccc3ncccc3c2)S1
Drug_825	O=C(Nc1cccc(-c2cn3ccccc3n2)c1)c1ccncc1
Drug_826	O=C(Nc1cccc(-c2cn3ccccc3n2)c1)c1cc2cccc(O)c2oc1=O
Drug_827	O=Cc1ccc(-c2cccc([N+](=O)[O-])c2)s1
Drug_828	O=C1N=C(NS(=O)(=O)c2cccc3ccccc23)S/C1=C\c1ccc(Br)cc1
Drug_829	O=C1N=C(NCc2cccs2)SC1=Cc1ccc2ncccc2c1
Drug_83	C/C(=N\c1ccc(N(C)C)cc1)c1ccccc1
Drug_830	Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
Drug_831	C[C@]1(CO)CN(c2cc(C(=O)Nc3ccc4c(c3)-c3c(c(C(N)=O)nn3-c3ccc(F)cc3)CC4)c(Cl)cn2)C[C@@]1(C)CO
Drug_832	Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1
Drug_833	Brc1cc2c(cc1C1Nc3ccccc3C3C=CCC31)OCO2
Drug_834	O=C1CCc2c(Oc3ccc4c(c3)C3C(O4)C3c3nc4ccc(C(F)(F)F)cc4[nH]3)ccnc2N1
Drug_835	CC(=O)c1ccc2c(c1)C1C=CCC1[C@H](c1cc3c(cc1Br)OCO3)N2
Drug_836	CC(=O)O/N=C1/C(c2c(O)[nH]c3cc(Br)ccc23)=Nc2ccccc21
Drug_837	Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12
Drug_838	CC1COCCN1c1cc(-c2ccnn2C)c2ccnc(-c3ccn[nH]3)c2n1
Drug_839	CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1
Drug_84	NS(=O)(=O)C#Cc1ccccc1
Drug_840	Cc1cc(Oc2ccc3nc(COc4ccc(CC5SC(=O)NC5=O)cc4)n(C)c3c2)cc(C)c1N
Drug_841	O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1
Drug_842	Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O
Drug_843	CC(C)(C)C[C@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12
Drug_844	CC(=O)Nc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
Drug_845	CO[C@@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)/C(=N\CCN(C)C)C(=C2O)C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@H](C)/C=C(\C)[C@H]1OC(N)=O
Drug_846	C=CC/N=C1/C(=O)C=C2NC(=O)/C(C)=C/C=C\[C@H](OC)[C@@H](OC(N)=O)/C(C)=C/[C@H](C)[C@@H](O)[C@@H](OC)C[C@H](C)CC1=C2O
Drug_847	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2NS(=O)(=O)c1ccc(-c2ccccc2)cc1
Drug_848	C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)C3[C@@H]1CC[C@@H]2O
Drug_849	CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)Nc2ccccc2-c2ccccc21
Drug_85	CN(C)CCNc1nc(-c2ccc3ccccc3c2)nc2[nH]cnc12
Drug_850	C=CC/N=C1/C(=O)C=C2NC(=O)/C(C)=C/C=C\[C@@H](OC)[C@H](OC(N)=O)/C(C)=C/[C@@H](C)[C@@H](OC(=O)CCN(C)C)[C@H](OC)C[C@H](C)CC1=C2O
Drug_851	CN(C)CCNC(=O)NC[C@H]1CC[C@@H]2[C@H](O1)c1cc(C(F)(F)F)ccc1N[C@H]2c1ccccc1
Drug_852	O=C(NC1CC1)c1cc(-c2cccs2)on1
Drug_853	Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1
Drug_854	CC1CC(N)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1
Drug_855	O=C(O)[C@@H]1CCCC[C@@H]1C(=O)N1CCc2ccccc2[C@H]1CN1C(=O)c2ccccc2C1=O
Drug_856	C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)C=CC(O)CCCC(C)CC=CC3C1O
Drug_857	O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1
Drug_858	O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1
Drug_859	CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1
Drug_86	CC(C)(CCC(C)(C)c1ccccc1)c1ccccc1
Drug_860	O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12
Drug_861	C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(N(C)C(=O)CC)cc3)nc3[nH]cnc23)C1
Drug_862	C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
Drug_863	CC1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1
Drug_864	Cl.Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
Drug_865	Cl.Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1
Drug_866	O=C(O)CC1OCC=C2CN3CCC45c6ccccc6NC4C1C2CC35
Drug_867	N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1
Drug_868	CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO
Drug_869	C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
Drug_87	CC(C)(C)C(=O)Nc1ccccc1Br
Drug_870	Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21
Drug_871	COC(=O)c1ccc(Cc2cc(Cc3ccc(C(=O)OC)cc3)cc(Cc3ccc(C(=O)OC)cc3)c2)cc1
Drug_872	NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
Drug_873	CCCCC(=O)c1ccc2ccccc2c1O
Drug_874	Cl.Cl.c1cc(-c2cc(C3CCNCC3)[nH]n2)ccn1
Drug_875	Cc1ccc2nc(NC(=O)CSc3nc4c(c(=O)n3-c3ccccc3)SCC4)sc2c1
Drug_876	CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl
Drug_877	Cc1ccc(C=C2CNCC(=Cc3ccc(C)cc3)C2=O)cc1.Cl
Drug_878	CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1
Drug_879	CCn1nc(C2CCN(C(=O)CCO)CC2)nc1-c1cnc(N)c(-c2nnc(C(C)(C)C)o2)n1
Drug_88	COC(=O)c1cc(CN2CCN(C(=N)N)CC2)cc(C(=O)N2CCN(C(=O)c3ccc(C(=N)N)cc3)CC2)c1
Drug_880	NS(=O)(=O)OC[C@H]1C[C@@H](Nc2ccnc3cc(-c4cccc(SC(F)(F)F)c4)nn23)[C@H](O)[C@@H]1O
Drug_881	O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1
Drug_882	CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4ccnc5[nH]ccc45)c3)cc2C(F)(F)F)CC1
Drug_883	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl
Drug_884	CC(=O)OC1(C#N)CC2OC1C1C2N1C(=O)c1ccccc1
Drug_885	C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1
Drug_886	Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
Drug_887	CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
Drug_888	CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[H+].[H+].[H+]
Drug_889	O=NN(CCCl)C(=O)NC1CCCCC1
Drug_89	CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1
Drug_890	NCC1(CC(=O)O)CCCCC1
Drug_891	C[N+](C)(C)c1ncnc2c1ncn2C1CCCO1
Drug_892	Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1
Drug_893	CN(C(=O)C1=CCCCCC1)c1ccccc1I
Drug_894	Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1
Drug_895	CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC
Drug_896	Cc1cs/c(=N\C2CCCCC2)n1/N=C/c1ccc(O)c(O)c1O
Drug_897	Cc1csc(=NC2CCCCC2)n1NC=C1C=CC(=O)C(O)=C1O
Drug_898	CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1
Drug_899	NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
Drug_9	C=Cc1cncc(C#N)c1CCc1c(C#N)cncc1C=C
Drug_90	CCOc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1
Drug_900	O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1
Drug_901	CNc1nc(-c2ccc3c(N)[nH]nc3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1
Drug_902	NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
Drug_903	CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F
Drug_904	c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1
Drug_905	Cl.Cl.NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
Drug_906	O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
Drug_907	Cc1cc(C2CCCCC2)n(O)c(=O)c1
Drug_908	NS(=O)(=O)OCC1CC(n2ccc3c(NC4CCc5ccccc54)ncnc32)CC1O
Drug_909	O=S(=O)(c1ccc2c(c1)C(=NO)c1cc(S(=O)(=O)N3CCCCC3)ccc1-2)N1CCCCC1
Drug_91	CC(NC(=O)c1ccccc1)(C(=O)O)C(=O)O
Drug_910	O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2
Drug_911	CN1CCN(c2ccc(C(=O)Nc3[nH]nc4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1
Drug_912	O=C1c2ccccc2C(=O)c2nc(-c3ccccc3)c(-c3ccccc3)nc21
Drug_913	O=C1C(SCCO)=C(SCCO)C(=O)c2ccccc21
Drug_914	Nc1ccc2nc3c(nc2c1)C(=O)c1ccccc1-3
Drug_915	NC(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)O
Drug_916	[NH3+]C(CSC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)[O-]
Drug_917	O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
Drug_918	O=C(NCC(O)COc1ccccc1)c1ccccc1O
Drug_919	Nc1ncc(-c2ccc3ncc4ccc(=O)n(-c5ccc(N6CCNCC6)c(Cl)c5)c4c3c2)cn1
Drug_92	Cc1ccc(/C=N/NC(=O)c2ccccc2Oc2ccccc2)o1
Drug_920	N#CC(c1ccnc(Cl)n1)c1nc2ccccc2s1
Drug_921	NC(CCCCNCc1ccccc1)C(=O)O
Drug_922	c1ccc(Cn2c(-c3ccc(OC[C@H](C4CCNCC4)n4c(-c5ccccc5)nc5ccccc54)cc3)nc3ccccc32)cc1
Drug_923	O=C1C(Cl)=C(N2CCN(C3=C(Cl)C(=O)c4ccccc4C3=O)CC2)C(=O)c2ccccc21
Drug_924	O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O
Drug_925	O=C(c1ccccc1)N1CCc2c([nH]c3ccccc23)C1
Drug_926	O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1
Drug_927	Nc1n[n+]([O-])c2ccccc2[n+]1[O-]
Drug_928	O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F
Drug_929	N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
Drug_93	Cc1cc([N+](=O)[O-])ccc1NS(=O)(=O)c1cc(Cl)ccc1Cl
Drug_930	CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO
Drug_931	Cc1cc(Nc2nc(NC(C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1
Drug_932	CCSCC(N)C(=O)O
Drug_933	C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C
Drug_934	C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5cn[nH]c5)cc4c32)ccc1C
Drug_935	Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1
Drug_936	CC(=O)c1cc2c(o1)C(=O)c1ccccc1C2=O
Drug_937	C[C@H](Nc1ncnc2[nH]cnc12)c1cc2ccc(F)cc2nc1-c1ccccn1
Drug_938	CC(C)c1ccccc1OC(=O)NCCc1ccc2ccccc2c1
Drug_939	Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NC(=O)[C@@H](N)CCCCN)c(F)c3)oc2c1F
Drug_94	CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1
Drug_940	C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1
Drug_941	CCC(=O)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1
Drug_942	CCOc1ccc(NC(=O)Nc2cc(C(C)C)ccc2C)cc1
Drug_943	CC(C)=CCC(O)C1=CC(=O)c2c(O)ccc(O)c2C1=O
Drug_944	OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21
Drug_945	CC(C)c1cc(-c2nnc(O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O
Drug_946	CC(C)C(C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1
Drug_947	C[C@@H](Oc1ccc2[nH]nc(/C=C/c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl
Drug_948	CCN(CC)CCCC(C)Nc1nc(C)cc(Nc2ccc3nc(C)cc(N)c3c2)n1
Drug_949	CC(C)CC(C=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1
Drug_95	Cc1cc(OCc2nnc3n2N=C(c2ccc(Cl)cc2Cl)CS3)ccc1Cl
Drug_950	CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc21
