DrugID	SMILES	canSMILES	NAME	PUBCHEM_ID	CAS_ID	improve_chem_id
NSC.655099	CC(C)C(NC(=O)OC(C)(C)C)C(=O)N(C)C(Cc1ccccc1)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)O	CC(C)C(NC(=O)OC(C)(C)C)C(=O)N(C)C(Cc1ccccc1)C(=O)N(C)C(C(=O)N(C)C(C(=O)O)C(C)C)C(C)C				Drug_1530
NSC.655434	CON(C)C(=O)C(C)N(Cc1ccccc1)Cc2ccccc2	CON(C)C(=O)C(C)N(Cc1ccccc1)Cc1ccccc1				Drug_1509
NSC.656098	CC(Oc1ccc(OCC2CCCCC2)cc1)C(=O)NCc3occc3	CC(Oc1ccc(OCC2CCCCC2)cc1)C(=O)NCc1ccco1				Drug_1260
NSC.656158	Oc1cc(nc2cc3OCOc3cc12)c4ccccc4F	Oc1cc(-c2ccccc2F)nc2cc3c(cc12)OCO3				Drug_594
NSC.656576	CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9	CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	PKC 412		120685-11-2	Drug_789
NSC.657273	Oc1cc(nc2cc3OCOc3cc12)c4ccncc4	Oc1cc(-c2ccncc2)nc2cc3c(cc12)OCO3				Drug_314
NSC.658834	Nc1ccc2nc3c4ccccc4C(=O)c3nc2c1	Nc1ccc2nc3c(nc2c1)C(=O)c1ccccc1-3				Drug_914
NSC.661162	COc1ccccc1Nc2nc3C(=O)N(C)C(=O)N(C)c3[nH]2	COc1ccccc1Nc1nc2c(=O)n(C)c(=O)n(C)c2[nH]1				Drug_1424
NSC.661163	COc1cccc(Nc2nc3C(=O)N(C)C(=O)N(C)c3[nH]2)c1	COc1cccc(Nc2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)c1				Drug_1425
NSC.661248	C(Cc1c[nH]c2ccccc12)N3CCc4ccccc34	c1ccc2c(c1)CCN2CCc1c[nH]c2ccccc12				Drug_64
NSC.664953	C\N=C\N(C)c1c2ccccc2nc3ccccc13	C/N=C/N(C)c1c2ccccc2nc2ccccc12				Drug_127
NSC.665320	OC1(C2CCN(CC2)C1CN3CCOCC3)c4ccccc4	OC1(c2ccccc2)C2CCN(CC2)C1CN1CCOCC1				Drug_494
NSC.665714	CCC(=O)N(C1CCN(CCc2cccs2)CC1)c3ccccc3	CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1				Drug_403
NSC.665883	CNC(=O)N1CN(c2ccccc2)C3(CCN(Cc4ccccc4)CC3)C1=O	CNC(=O)N1CN(c2ccccc2)C2(CCN(Cc3ccccc3)CC2)C1=O				Drug_231
NSC.665931	Cc1cc(C)c2c(cc(O)nc2c1)c3ccccc3	Cc1cc(C)c2c(-c3ccccc3)cc(O)nc2c1				Drug_229
NSC.666401	COc1ccc2C3CC[C@]4(C)OC(=O)CCC4[C@@H]3CCc2c1	COc1ccc2c(c1)CC[C@@H]1C2CC[C@]2(C)OC(=O)CCC12				Drug_1486
NSC.668057	COC(=O)NC(Cc1ccccc1)NC(=O)C	COC(=O)NC(Cc1ccccc1)NC(C)=O				Drug_1039
NSC.668292	Nc1ncnc2c1nc(O)n2c3ccccc3	Nc1ncnc2c1nc(O)n2-c1ccccc1				Drug_222
NSC.668350	CC(=O)C1=C(C)N(C(=N)S1)c2c(C)cccc2C	CC(=O)c1sc(=N)n(-c2c(C)cccc2C)c1C				Drug_347
NSC.66847	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	Thalidomide		50-35-1	Drug_528
NSC.669364	COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC	COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC				Drug_1355
NSC.669751	CC1(C)NC(=O)C(CCCCNC(=O)CCNC1=O)NC(=O)C(N)CC(=O)O	CC1(C)NC(=O)C(NC(=O)C(N)CC(=O)O)CCCCNC(=O)CCNC1=O				Drug_1201
NSC.670086	CC(C)(CO)NC(=O)c1cccs1	CC(C)(CO)NC(=O)c1cccs1				Drug_397
NSC.670661	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@]1(C)O)C(=O)O	C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O	Pomolic acid			Drug_182
NSC.671287	COc1ccc(cc1)N(C)S(=O)(=O)c2ccccc2	COc1ccc(N(C)S(=O)(=O)c2ccccc2)cc1				Drug_1299
NSC.671289	CN(c1ccc(C)cc1)S(=O)(=O)c2ccccc2	Cc1ccc(N(C)S(=O)(=O)c2ccccc2)cc1				Drug_102
NSC.672129	COC(=O)CC1(O)C(\C=C\c2ccccc2)C(C(=O)OC)C(=O)C(C1C(=O)OC)C(=O)OC	COC(=O)CC1(O)C(/C=C/c2ccccc2)C(C(=O)OC)C(=O)C(C(=O)OC)C1C(=O)OC				Drug_259
NSC.673596	CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(O)cc15)[C@@](O)(CC)C(=O)OC4	CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	7-Ethyl-10-hydroxycamptothecin		86639-52-3	Drug_194
NSC.673644	CC(=O)Oc1ccc(OC(Oc2ccccc2)c3ccccc3)cc1	CC(=O)Oc1ccc(OC(Oc2ccccc2)c2ccccc2)cc1				Drug_1095
NSC.673651	CC(=O)Nc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O	CC(=O)Nc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	2-Acetylaminoestradiol			Drug_844
NSC.674272	Cc1nc(cn2c3ccccc3nc12)c4ccc(Cl)cc4	Cc1nc(-c2ccc(Cl)cc2)cn2c1nc1ccccc12				Drug_108
NSC.674595	CC(=O)C1C2C3CC(C=C3)C2C(C(=O)C)C1=O	CC(=O)C1C(=O)C(C(C)=O)C2C3C=CC(C3)C12				Drug_307
NSC.675250	CCN(CCCl)c1cc(CN(C)C)cc(NC(=O)c2cc(C(=O)Nc3cc(CN(C)C)cc(c3)N(CC)CCCl)n(C)n2)c1	CCN(CCCl)c1cc(CN(C)C)cc(NC(=O)c2cc(C(=O)Nc3cc(CN(C)C)cc(N(CC)CCCl)c3)n(C)n2)c1				Drug_713
NSC.675252	CCN(CCCl)c1cc(CN(C)C)cc(NC(=O)c2ccc(cc2)C(=O)Nc3cccc(CN(C)C)c3)c1	CCN(CCCl)c1cc(CN(C)C)cc(NC(=O)c2ccc(C(=O)Nc3cccc(CN(C)C)c3)cc2)c1				Drug_762
NSC.67574	CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1	CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1	Vincristine sulfate	92764772.0	2068-78-2	Drug_1419
NSC.675810	OCCNC(=O)c1c(O)nc2ccccc2c1O	O=C(NCCO)c1c(O)nc2ccccc2c1O				Drug_586
NSC.676571	Clc1cccc(c1)S(=O)Nc2ccccc2	O=S(Nc1ccccc1)c1cccc(Cl)c1				Drug_597
NSC.676932	CC(=O)NC(CS)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N3CCCC3C(=O)NC(CO)C(=O)NC(Cc4c[nH]c5ccccc45)C(=O)NC(Cc6c[nH]cn6)C(=O)NC(CO)C(=O)NC(Cc7c[nH]c8ccccc78)C(=O)NCC(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CCCCN)C(=O)NC(Cc9ccccc9)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)N	CC(=O)NC(CS)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(N)=O				Drug_1185
NSC.677411	Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F	Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1	Leflunomide		75706-12-6	Drug_120
NSC.678515	OCC1OC(C(F)C1O)N2C=CC(=O)NC2=O	O=c1ccn(C2OC(CO)C(O)C2F)c(=O)[nH]1	FAU			Drug_164
NSC.679230	CNc1nc(S)nc2sc3CCCCc3c12	CNc1nc(S)nc2sc3c(c12)CCCC3				Drug_705
NSC.679828	COc1cccc(C2=CC(=O)c3ccccc3O2)c1N	COc1cccc(-c2cc(=O)c3ccccc3o2)c1N	PD-98059		167869-21-8	Drug_1357
NSC.680669	Clc1cc(nc(Nc2nc3ccccc3[nH]2)n1)c4ccccc4	Clc1cc(-c2ccccc2)nc(Nc2nc3ccccc3[nH]2)n1				Drug_250
NSC.681239	CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c2cnccn2)B(O)O	CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O	Bortezomib		179324-69-7	Drug_988
NSC.682236	O=C(NCCCCCCNCc1cccc2ccccc12)Nc3cccc4ccccc34	O=C(NCCCCCCNCc1cccc2ccccc12)Nc1cccc2ccccc12				Drug_367
NSC.682883	O=C1C=C(N2CCOCC2)N3C(=N1)C=Cc4ccccc34	O=c1cc(N2CCOCC2)n2c(ccc3ccccc32)n1				Drug_575
NSC.683436	CC(Cc1ccc2OCOc2c1)N(C)C(=O)C3=CCN(C)CC3	CC(Cc1ccc2c(c1)OCO2)N(C)C(=O)C1=CCN(C)CC1				Drug_1524
NSC.683551	NC(=O)C1=C(O)[C@]2(O)[C@@H](CC3Cc4cccc(O)c4C(=C3C2=O)O)CC1=O	NC(=O)C1=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4CC3C[C@H]2CC1=O	COL-3			Drug_519
NSC.683633	CN(C)CCNc1nc(nc2[nH]cnc12)c3ccc4ccccc4c3	CN(C)CCNc1nc(-c2ccc3ccccc3c2)nc2[nH]cnc12				Drug_85
NSC.683664	CO[C@@H]1C[C@H](C)CC2=C(O)C(=CC(=O)/C/2=N/CC=C)NC(=O)\C(=C\C=C/[C@@H](OC)[C@H](OC(=O)N)\C(=C\[C@@H](C)[C@H]1OC(=O)CCN(C)C)\C)\C	C=CC/N=C1/C(=O)C=C2NC(=O)/C(C)=C/C=C\[C@@H](OC)[C@H](OC(N)=O)/C(C)=C/[C@@H](C)[C@@H](OC(=O)CCN(C)C)[C@H](OC)C[C@H](C)CC1=C2O				Drug_850
NSC.683863	CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1	CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1	irofulven			Drug_143
NSC.683864	CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO	CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C	temsirolimus		162635-04-3	Drug_1220
NSC.684363	C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\C(=C\c3csc(C)n3)\C	C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1	Epothilon B			Drug_718
NSC.684576	CCCCCCCCCC(=O)CC(=O)c1c(O)cc(O)cc1O	CCCCCCCCCC(=O)CC(=O)c1c(O)cc(O)cc1O				Drug_205
NSC.684755	CCOC(=O)CC1C(O)C(=O)N(C)C1c2ccccc2	CCOC(=O)CC1C(O)C(=O)N(C)C1c1ccccc1				Drug_674
NSC.686288	Cc1c(F)c(N)c2C(=O)C=C(Oc2c1F)c3ccc(N)c(F)c3	Cc1c(F)c(N)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F	aminoflavone		165179-35-1	Drug_124
NSC.686673	COc1nc(N)nc2c1ncn2C3OC(CO)C(O)C3O	COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O	Nelarabine		121032-29-9	Drug_1421
NSC.686944	OCC[C@H]1CCCC[C@@H]1C(=O)NCCc2ccccc2	O=C(NCCc1ccccc1)[C@H]1CCCC[C@@H]1CCO				Drug_726
NSC.687320	[O-][N+](=O)c1cccc(c1)c2ccc(C=O)s2	O=Cc1ccc(-c2cccc([N+](=O)[O-])c2)s1				Drug_827
NSC.688217	NC(=N)NCCC[C@H]1NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O	N=C(N)NCCC[C@H]1NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O				Drug_525
NSC.688719	COc1ccccc1Nc2nc(N)nc(N)c2N=O	COc1ccccc1Nc1nc(N)nc(N)c1N=O				Drug_1302
NSC.688884	C[C@@H](N1[C@H]([C@H](CO)OCc2ccccc2)[C@H](O)C1=O)c3ccccc3	C[C@H](c1ccccc1)N1C(=O)[C@@H](O)[C@H]1[C@H](CO)OCc1ccccc1				Drug_1160
NSC.689415	OC(CNC(=O)c1ccccc1O)COc2ccccc2	O=C(NCC(O)COc1ccccc1)c1ccccc1O				Drug_918
NSC.690118	O=C(N(C(=O)c1occc1)c2ccccc2)N3CCC(CC3)c4ccccc4	O=C(c1ccco1)N(C(=O)N1CCC(c2ccccc2)CC1)c1ccccc1				Drug_43
NSC.690136	CCOC(=O)c1c2CCCc2sc1NC(=O)c3cccs3	CCOC(=O)c1c(NC(=O)c2cccs2)sc2c1CCC2				Drug_1191
NSC.690149	CC(=O)Nc1ncc(Sc2ccccc2C(=O)O)s1	CC(=O)Nc1ncc(Sc2ccccc2C(=O)O)s1				Drug_1017
NSC.692651	CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2c3ccccc3nc4ccccc24)cc1	CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2c3ccccc3nc3ccccc23)cc1				Drug_258
NSC.693042	CC(=O)Nc1ccc2c(c1)nc3c4ccccc4ccn23	CC(=O)Nc1ccc2c(c1)nc1c3ccccc3ccn21				Drug_298
NSC.693235	CNc1ncnc2c1nc(NC3CCCC3)n2C4OC(CO)C(O)C4O	CNc1ncnc2c1nc(NC1CCCC1)n2C1OC(CO)C(O)C1O				Drug_708
NSC.693538	C[C@@H]1C[C@H](C=C(C)C)[C@]2([C@H]1CC[C@H](C)C2=O)C(=O)C(=C)C	C=C(C)C(=O)[C@@]12C(=O)[C@@H](C)CC[C@H]1[C@H](C)C[C@@H]2C=C(C)C	Elisabethasin A			Drug_631
NSC.694105	Cc1cc(on1)c2ccc[nH]2	Cc1cc(-c2ccc[nH]2)on1				Drug_800
NSC.694675	CN(C(=O)C1=CCCCCC1)c2ccccc2I	CN(C(=O)C1=CCCCCC1)c1ccccc1I				Drug_893
NSC.694704	COC(=O)c1ccc(Cc2cc(Cc3ccc(cc3)C(=O)OC)cc(Cc4ccc(cc4)C(=O)OC)c2)cc1	COC(=O)c1ccc(Cc2cc(Cc3ccc(C(=O)OC)cc3)cc(Cc3ccc(C(=O)OC)cc3)c2)cc1				Drug_871
NSC.694870	COC(=O)[C@H](COC(C)(C)C)NC(=O)N[C@H](C)c1ccccc1	COC(=O)[C@H](COC(C)(C)C)NC(=O)N[C@H](C)c1ccccc1				Drug_1037
NSC.694884	CCN(CCCN(CC)C(=O)Nc1c(C)cccc1C)C(=O)Nc2c(C)cccc2C	CCN(CCCN(CC)C(=O)Nc1c(C)cccc1C)C(=O)Nc1c(C)cccc1C				Drug_348
NSC.695837	COc1ccc(CN(Cc2ccc(OC)cc2)C(=O)CC3(O)CCc4ccccc4C3)cc1	COc1ccc(CN(Cc2ccc(OC)cc2)C(=O)CC2(O)CCc3ccccc3C2)cc1				Drug_1358
NSC.697234	Cc1ccc(cc1)S(=O)(=O)N2CC(CCN)c3ccccc23	Cc1ccc(S(=O)(=O)N2CC(CCN)c3ccccc32)cc1				Drug_813
NSC.697763	CNc1cc(OCc2ccccc2)c(OC)cc1C(=O)N3CCC[C@H]3CO	CNc1cc(OCc2ccccc2)c(OC)cc1C(=O)N1CCC[C@H]1CO				Drug_1457
NSC.697926	Cc1c(nn2cc(nnc12)c3ccccc3)c4ccccc4	Cc1c(-c2ccccc2)nn2cc(-c3ccccc3)nnc12				Drug_812
NSC.698037	Nc1nc(O)c2c(CCc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)c[nH]c2n1	Nc1nc(O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2n1	Pemetrexed Disodium 		137281-23-3	Drug_1022
NSC.698215	C[C@@H](Oc1ccc(Oc2cnc3ccc(Cl)cc3n2)cc1)C(=O)O	C[C@@H](Oc1ccc(Oc2cnc3ccc(Cl)cc3n2)cc1)C(=O)O	XK-469		157542-91-1	Drug_973
NSC.698406	CCN(CC)c1ccc(cc1)C2Nc3ccc4ccccc4c3C5=C2C(=O)CCC5	CCN(CC)c1ccc(C2Nc3ccc4ccccc4c3C3=C2C(=O)CCC3)cc1				Drug_767
NSC.698615	COc1ccc(cc1)c2nc(c3ccc(OC)cc3)n(n2)c4ccccc4	COc1ccc(-c2nc(-c3ccc(OC)cc3)n(-c3ccccc3)n2)cc1				Drug_1338
NSC.699704	Clc1nccc(n1)C(C#N)c2nc3ccccc3s2	N#CC(c1ccnc(Cl)n1)c1nc2ccccc2s1				Drug_920
NSC.700517	CN(CC\C=C(/C)\CCC=C(C)C)C(CO)C\C=C(/C)\CC\C=C(/C)\CCC=C(C)C	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC(CO)N(C)CC/C=C(\C)CCC=C(C)C				Drug_1002
NSC.700701	Oc1ccccc1\C=N\c2ccc(cc2)C(=O)c3ccc(cc3)\N=C\c4ccccc4O	O=C(c1ccc(/N=C/c2ccccc2O)cc1)c1ccc(/N=C/c2ccccc2O)cc1				Drug_555
NSC.700893	CC(C)(O)CCc1ccc(O)c2C(=O)c3c(O)c4c(O[C@H]5OC=C[C@@]45O)cc3Oc12	CC(C)(O)CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)O[C@H]1OC=C[C@@]41O	Austocystin D		55256-53-6	Drug_449
NSC.701554	CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1	CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	seliciclib		186692-46-6	Drug_1131
NSC.701852	ONC(=O)CCCCCCC(=O)Nc1ccccc1	O=C(CCCCCCC(=O)Nc1ccccc1)NO	Vorinostat		149647-78-9	Drug_201
NSC.702294	C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2OP(=O)(O)O	C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O	Estramustine phosphate sodium		52205-73-9	Drug_862
NSC.703081	CC1OC(OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)cc4)C(O)C(OC(=O)C)C1OC(=O)C	CC(=O)OC1C(C)OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C1OC(C)=O	SL-0101		77307-50-7	Drug_582
NSC.704584	CC(C)CC1N2[C@@H](Cc3c1[nH]c4ccccc34)C(=O)NC(CCC(=O)OC(C)(C)C)C2=O	CC(C)CC1c2[nH]c3ccccc3c2C[C@H]2C(=O)NC(CCC(=O)OC(C)(C)C)C(=O)N12				Drug_1169
NSC.705956	COc1ccc(cc1)[C@@]23Oc4cc(OC)cc(OC)c4[C@]2(O)[C@H](O)[C@@H]([C@H]3c5ccccc5)C(=O)N	COc1ccc([C@@]23Oc4cc(OC)cc(OC)c4[C@]2(O)[C@H](O)[C@H](C(N)=O)[C@H]3c2ccccc2)cc1	Didesmethylrocaglamide			Drug_1368
NSC.706017	COc1cc(\C=C/2\C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4CC[C@]3(C)NC2=O)cc(OC)c1OC	COc1cc(/C=C2/C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4CC[C@]3(C)NC2=O)cc(OC)c1OC				Drug_1427
NSC.706744	COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC	COc1cc2c3c(n(CCCNCCO)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2	LMP-744		308246-57-3	Drug_1296
NSC.706995	Nc1ccccc1NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2	Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1	Entinostat		209783-80-2	Drug_279
NSC.707389	CO[C@H]1[C@@H](C[C@H](O)CN)O[C@H]2C[C@H]3OC(CC[C@@H]4O[C@@H](CC[C@@]56C[C@H]7O[C@@H]8[C@@H](O[C@H]9CC[C@H](CC(=O)C[C@H]12)O[C@@H]9[C@@H]8O5)[C@H]7O6)CC4=C)C[C@@H](C)C3=C	C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3OC(CC[C@@H]1O2)C[C@@H](C)C3=C	Eribulin mesylate		441045-17-6	Drug_1181
NSC.707545	CO[C@@H]1C[C@H](C)CC2=C(O)C(=CC(=O)/C/2=N\CCN(C)C)NC(=O)\C(=C\C=C/[C@@H](OC)[C@H](OC(=O)N)\C(=C\[C@@H](C)[C@@H]1O)\C)\C	CO[C@@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)/C(=N\CCN(C)C)C(=C2O)C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@H](C)/C=C(\C)[C@H]1OC(N)=O	alvespimycin		467214-21-7	Drug_845
NSC.708421	O=C1CSC(\C=C\c2ccccc2)N1c3nc4cc5sc(nc5cc4s3)N6C(SCC6=O)\C=C\c7ccccc7	O=C1CSC(/C=C/c2ccccc2)N1c1nc2cc3sc(N4C(=O)CSC4/C=C/c4ccccc4)nc3cc2s1				Drug_28
NSC.708806	C(N1CCN2CCN(Cc3ccccc3)CCN(CC1)CC2)c4ccccc4	c1ccc(CN2CCN3CCN(CC2)CCN(Cc2ccccc2)CC3)cc1				Drug_58
NSC.708946	CC(=O)Nc1nc(C)c(s1)S(=O)(=O)NC(=O)N2c3ccccc3CCc4ccccc24	CC(=O)Nc1nc(C)c(S(=O)(=O)NC(=O)N2c3ccccc3CCc3ccccc32)s1				Drug_154
NSC.710464	Cc1c(F)c(N)c2C(=O)C=C(Oc2c1F)c3ccc(NC(=O)[C@@H](N)CCCCN)c(F)c3	Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NC(=O)[C@@H](N)CCCCN)c(F)c3)oc2c1F	AFP-464		468719-53-1	Drug_939
NSC.710526	COc1ccc(Nc2nc(N)c(s2)C(=O)c3ccc(Cl)cc3)cc1	COc1ccc(Nc2nc(N)c(C(=O)c3ccc(Cl)cc3)s2)cc1				Drug_1408
NSC.712807	CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2OC(C)C(O)C2O	CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F	Capecitabine		154361-50-9	Drug_441
NSC.713200	COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]3C(=O)C=C4[C@@](C)(CC[C@H]5C(C)(C)C(=O)C(=C[C@]45C)C#N)[C@]3(C)CC2	COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2	CDDO-Me		218600-53-4	Drug_793
NSC.713563	C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O	C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12	Exemestane		107868-30-4	Drug_623
NSC.714028	COc1c(O)cc(cc1O)C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c4cc(O)c(O)c(O)c4	COc1c(O)cc(C(=O)O[C@@H]2Cc3c(O)cc(O)cc3O[C@@H]2c2cc(O)c(O)c(O)c2)cc1O				Drug_1501
NSC.71423	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)C	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	Megestrol acetate		595-33-5	Drug_634
